AtcoCode,NaptanCode,CommonName,StopType,Easting,Northing,LocalityCode,Longitude,Latitude,Indicator,Town,Street,Status,LocalityName
700000015035,,Banbridge High School,BusCoachTramOnStreetPoint,312083,345436,N0000013,-6.2772135,54.345308,,,Craigavon,active,Craigavon
700000015036,,The Boulevard,BusCoachTramOnStreetPoint,312377,343954,N0000013,-6.2732529,54.3319358,,,Craigavon,active,Craigavon
700000015037,,Tullyear Avenue,BusCoachTramOnStreetPoint,311623,344128,N0000013,-6.2847798,54.3336636,,,Craigavon,active,Craigavon
700000015038,,Sydenham bridge,BusCoachTramOnStreetPoint,337199,375498,N0000009,-5.877324,54.6090483,,,,active,Belfast Metro Ops
700000015039,,Ulster Hall,BusCoachTramOnStreetPoint,333766,373762,N0000009,-5.9312173,54.5943887,,,,active,Belfast Metro Ops
700000015040,,Greer Park Avenue,BusCoachTramOnStreetPoint,334251,368543,N0000009,-5.9261022,54.5474099,,,,active,Belfast Metro Ops
700000015041,,Shorts Canteen,BusCoachTramOnStreetPoint,336389,375821,N0000009,-5.8897026,54.6121698,,,,active,Belfast Metro Ops
700000015042,,Moneydarragh Rd,BusCoachTramOnStreetPoint,336965,319155,N0000025,-5.9068289,54.1033022,,,,active,Newcastle
700000015043,,Annalong Barbican,BusCoachTramOnStreetPoint,337244,319512,N0000025,-5.9024055,54.1064307,,,,active,Newcastle
700000015044,,Annalong Barbican,BusCoachTramOnStreetPoint,337217,319484,N0000025,-5.9028377,54.1061891,,,,active,Newcastle
700000015045,,Main Street,BusCoachTramOnStreetPoint,337332,319681,N0000025,-5.9009899,54.1079256,,,,active,Newcastle
700000015046,,Mullartown Heights,BusCoachTramOnStreetPoint,337409,319999,N0000025,-5.8996736,54.11076,,,,active,Newcastle
700000015047,,Savoy Lane,BusCoachTramOnStreetPoint,337782,331448,N0000025,-5.8887353,54.2134448,,,,active,Newcastle
700000015048,,Waterfoot Apartments,BusCoachTramOnStreetPoint,337700,331161,N0000025,-5.8901227,54.2108902,,,,active,Newcastle
700000015049,,Central Promenade,BusCoachTramOnStreetPoint,337639,330198,N0000025,-5.8914992,54.2022644,,,,active,Newcastle
700000015050,,Craignagore,BusCoachTramOnStreetPoint,337727,329831,N0000025,-5.890326,54.1989494,,,,active,Newcastle
700000015051,,Bath Lane,BusCoachTramOnStreetPoint,337755,329946,N0000025,-5.889833,54.1999701,,,,active,Newcastle
700000015052,,Spelga Avenue,BusCoachTramOnStreetPoint,337224,331196,N0000025,-5.8973951,54.2113334,,,,active,Newcastle
700000015053,,Rowley Meadows,BusCoachTramOnStreetPoint,337210,331351,N0000025,-5.897541,54.2127272,,,,active,Newcastle
700000015054,,Shimna Wood,BusCoachTramOnStreetPoint,337170,331501,N0000025,-5.8980853,54.2140846,,,,active,Newcastle
700000015055,,The Corragh,BusCoachTramOnStreetPoint,337103,331703,N0000025,-5.8990238,54.2159192,,,,active,Newcastle
700000015056,,Marguerite Park,BusCoachTramOnStreetPoint,336990,331875,N0000025,-5.9006687,54.2174935,,,,active,Newcastle
700000015057,,Strathern Manor,BusCoachTramOnStreetPoint,336860,332310,N0000025,-5.9025135,54.221432,,,,active,Newcastle
700000015058,,Mount Norris,BusCoachTramOnStreetPoint,336890,332450,N0000025,-5.9019902,54.2226808,,,,active,Newcastle
700000015059,,Ballaghbeg Park,BusCoachTramOnStreetPoint,337570,332163,N0000025,-5.8916574,54.219923,,,,active,Newcastle
700000015060,,Dundrum Road,BusCoachTramOnStreetPoint,337778,331921,N0000025,-5.8885804,54.2176989,,,,active,Newcastle
700000015061,,Merrion Avenue,BusCoachTramOnStreetPoint,337816,331983,N0000025,-5.8879726,54.218241,,,,active,Newcastle
700000015062,,Binnian View Park,BusCoachTramOnStreetPoint,334410,316710,N0000025,-5.9469931,54.0820242,,,,active,Newcastle
700000015063,,Newry Road,BusCoachTramOnStreetPoint,330015,314880,N0000025,-6.0148398,54.0667219,,,,active,Newcastle
700000015064,,Newry Road,BusCoachTramOnStreetPoint,330010,314891,N0000025,-6.014915,54.0668175,,,,active,Newcastle
700000015065,,Brooklands,BusCoachTramOnStreetPoint,330293,314741,N0000025,-6.0106673,54.0653983,,,,active,Newcastle
700000015067,,Mill Road,BusCoachTramOnStreetPoint,330974,314769,N0000025,-6.0002584,54.0654846,,,,active,Newcastle
700000015068,,Riverside Park,BusCoachTramOnStreetPoint,331377,315129,N0000025,-5.9939447,54.0686146,,,,active,Newcastle
700000015069,,Wood Lodge,BusCoachTramOnStreetPoint,334870,336701,N0000025,-5.9309807,54.2613789,,,,active,Newcastle
700000015070,,Wood Lodge,BusCoachTramOnStreetPoint,334910,336701,N0000025,-5.9303673,54.2613683,,,,active,Newcastle
700000015071,,Spa Primary School,BusCoachTramOnStreetPoint,336617,349412,N0000025,-5.898379,54.3750292,,,,active,Newcastle
700000015072,,St Francis Primary School,BusCoachTramOnStreetPoint,336830,343591,N0000025,-5.8977698,54.3227176,,,,active,Newcastle
700000015073,,Bowling Green,BusCoachTramOnStreetPoint,336897,351932,N0000025,-5.8929141,54.3975771,,,,active,Newcastle
700000015074,,Bowling Green,BusCoachTramOnStreetPoint,336915,351933,N0000025,-5.8926355,54.3975865,,,,active,Newcastle
700000015075,,Croob Park,BusCoachTramOnStreetPoint,336039,352202,N0000025,-5.9060415,54.4002305,,,,active,Newcastle
700000015076,,Montalto Medical Centre,BusCoachTramOnStreetPoint,336262,352198,N0000025,-5.9026122,54.400135,,,,active,Newcastle
700000015077,,Windmill Gardens,BusCoachTramOnStreetPoint,337171,352602,N0000025,-5.8884395,54.403518,,,,active,Newcastle
700000015078,,Holy Cross Primary School,BusCoachTramOnStreetPoint,327977,319550,N0000025,-6.0439874,54.1091571,,,,active,Newcastle
700000015079,,Castlewellan Community Services,BusCoachTramOnStreetPoint,334086,335984,N0000025,-5.9433272,54.2551461,,,,active,Newcastle
700000015080,,Burren Grove,BusCoachTramOnStreetPoint,334309,335640,N0000025,-5.940059,54.2520008,,,,active,Newcastle
700000015081,,Ballykeel Road,BusCoachTramOnStreetPoint,333744,316244,N0000025,-5.9573302,54.0780112,,,,active,Newcastle
700000015082,,Mill Road,BusCoachTramOnStreetPoint,330977,314761,N0000025,-6.0002138,54.0654098,,,,active,Newcastle
700000015083,,Cemetery,BusCoachTramOnStreetPoint,348797,343643,N0000015,-5.7139819,54.3198438,,,,active,Downpatrick
700000015084,,Cemetery,BusCoachTramOnStreetPoint,348808,343650,N0000015,-5.7138174,54.3198999,,,,active,Downpatrick
700000015085,,Bishops Brae Avenue,BusCoachTramOnStreetPoint,348784,342851,N0000015,-5.714573,54.3127377,,,,active,Downpatrick
700000015086,,St Joseph's Church,BusCoachTramOnStreetPoint,353721,336075,N0000015,-5.642262,54.250455,,,,active,Downpatrick
700000015088,,Bay Court,BusCoachTramOnStreetPoint,353571,336514,N0000015,-5.6443344,54.2544361,,,,active,Downpatrick
700000015089,,Station Road,BusCoachTramOnStreetPoint,353687,337070,N0000015,-5.6422728,54.2593978,,,,active,Downpatrick
700000015090,,School Road,BusCoachTramOnStreetPoint,353605,336314,N0000015,-5.6439217,54.2526285,,,,active,Downpatrick
700000015091,,Bannaghan Road,BusCoachTramOnStreetPoint,353864,347789,N0000015,-5.6340424,54.3555519,,,,active,Downpatrick
700000015092,,Bannaghan Road,BusCoachTramOnStreetPoint,353892,347797,N0000015,-5.6336064,54.355621,,,,active,Downpatrick
700000015093,,Camp,BusCoachTramOnStreetPoint,343440,336371,N0000015,-5.7997235,54.2560886,,,,active,Downpatrick
700000015094,,Ardfern Upper,BusCoachTramOnStreetPoint,350570,354634,N0000015,-5.6812537,54.4179751,,,,active,Downpatrick
700000015095,,ARDFERN UPPER,BusCoachTramOnStreetPoint,350558,345640,N0000015,-5.6859854,54.3372483,,,,active,Downpatrick
700000015096,,ARDFERN,BusCoachTramOnStreetPoint,350503,345495,N0000015,-5.6869033,54.335963,,,,active,Downpatrick
700000015097,,ARDFERN,BusCoachTramOnStreetPoint,350493,345495,N0000015,-5.687057,54.3359659,,,,active,Downpatrick
700000015098,,ARDFERN LOWER,BusCoachTramOnStreetPoint,350528,345350,N0000015,-5.6865924,54.3346541,,,,active,Downpatrick
700000015099,,ARDFERN LOWER,BusCoachTramOnStreetPoint,350523,345341,N0000015,-5.6866738,54.3345747,,,,active,Downpatrick
700000015100,,St Mary's Church,BusCoachTramOnStreetPoint,337560,322208,N0000025,-5.8963589,54.1305575,,,,active,Newcastle
700000015101,,Glassdrumman Bridge,BusCoachTramOnStreetPoint,337694,322647,N0000025,-5.8941028,54.1344619,,,,active,Newcastle
700000015102,,Glassdrumman Bridge,BusCoachTramOnStreetPoint,337689,322658,N0000025,-5.894177,54.134561,,,,active,Newcastle
700000015103,,Boulevard Park,BusCoachTramOnStreetPoint,338076,332614,N0000025,-5.8837037,54.2238355,,,,active,Newcastle
700000015104,,St Malachy's Church,BusCoachTramOnStreetPoint,328450,333173,N0000025,-6.0309488,54.2313532,,,,active,Newcastle
700000015105,,St Malachy's Church,BusCoachTramOnStreetPoint,328477,333181,N0000025,-6.0305339,54.2314174,,,,active,Newcastle
700000015106,,Moneyslane Road,BusCoachTramOnStreetPoint,324508,339402,N0000025,-6.0887709,54.2882532,,,,active,Newcastle
700000015107,,Moneyslane Road,BusCoachTramOnStreetPoint,324579,339397,N0000025,-6.0876885,54.2881913,,,,active,Newcastle
700000015108,,Caravan Park,BusCoachTramOnStreetPoint,335106,333364,N0000025,-5.9289115,54.2313594,,,,active,Newcastle
700000015109,,Black's Road Park and Ride,BusCoachTramOnStreetPoint,329793,369457,N0000009,-5.9945842,54.55677,,,,active,Belfast Metro Ops
700000015110,,Foreglen Road 4,BusCoachTramOnStreetPoint,255890,409010,N0000023,-7.1290641,54.9255668,,,,active,LondonderryCounty
700000015111,,Carrickhue,BusCoachTramOnStreetPoint,259328,421974,N0000023,-7.0727235,55.0416203,,,,active,LondonderryCounty
700000015112,,Ballykelly Road,BusCoachTramOnStreetPoint,264150,422700,N0000023,-6.997192,55.0475266,,,,active,LondonderryCounty
700000015114,,Greysteel 6,BusCoachTramOnStreetPoint,256965,421046,N0000023,-7.1099113,55.0335454,,,,active,LondonderryCounty
700000015115,,Lowrys Lane,BusCoachTramOnStreetPoint,237140,403181,N0000023,-7.4221972,54.8749626,,,,active,LondonderryCounty
700000015116,,Victoria Road,BusCoachTramOnStreetPoint,242215,415030,N0000014,-7.3414047,54.9809884,,,,active,DerryCity
700000015118,,Hollyhall Road,BusCoachTramOnStreetPoint,242092,417605,N0000014,-7.3429535,55.004131,,,,active,DerryCity
700000015120,,Bready Village,BusCoachTramOnStreetPoint,237262,407766,N0000023,-7.4197044,54.916137,,,,active,LondonderryCounty
700000015121,,Tamnabrady Road,BusCoachTramOnStreetPoint,237522,408403,N0000023,-7.415575,54.9218426,,,,active,LondonderryCounty
700000015122,,Mill Road,BusCoachTramOnStreetPoint,331672,366104,N0000022,-5.967004,54.5261894,,,,active,Lisburn
700000015123,,Mill Road,BusCoachTramOnStreetPoint,331648,366085,N0000022,-5.9673859,54.5260197,,,,active,Lisburn
700000015124,,Old Newry Road,BusCoachTramOnStreetPoint,312112,345094,N0000013,-6.2768983,54.3422369,,,Craigavon,active,Craigavon
700000015125,,Prince Regent Park,BusCoachTramOnStreetPoint,349515,375159,N0000028,-5.6870442,54.6025219,,,,active,Newtownards
700000015126,,Prince Regent Park,BusCoachTramOnStreetPoint,349529,375159,N0000028,-5.6868366,54.6025187,,,,active,Newtownards
700000015127,,Newtown Way,BusCoachTramOnStreetPoint,350310,375345,N0000028,-5.6746624,54.6039515,,,,active,Newtownards
700000015128,,The Brae,BusCoachTramOnStreetPoint,353441,383469,N0000028,-5.622003,54.6759318,,,,active,Newtownards
700000015129,,Billy Neill Playing Fields,BusCoachTramOnStreetPoint,343171,372135,N0000009,-5.7866186,54.5772095,,,,active,Belfast Metro Ops
700000015130,,Billy Neill Playing Fields,BusCoachTramOnStreetPoint,343181,372146,N0000009,-5.7864564,54.5773097,,,,active,Belfast Metro Ops
700000015132,,Holywood Exchange Ikea,BusCoachTramOnStreetPoint,337991,376906,N0000009,-5.8644154,54.6214752,,,,active,Belfast Metro Ops
